-1.30206 -0.142652 
2.04571 -0.950658 
1.36087 0.883846 
-1.20216 1.2859 
1.26151 -0.269226 
0.0790665 -0.188516 
-2.06096 -0.0571844 
0.982054 -1.9044 
1.43516 0.248333 
-0.85165 0.347734 
0.597251 0.704608 
-0.808722 -1.33496 
-1.98713 0.696494 
1.29978 -0.649856 
1.36137 -0.0763052 
-1.10508 1.48341 
0.0698124 0.837419 
0.369077 -0.593869 
-2.72162 0.580572 
1.18485 -1.50473 
0.916478 1.31209 
-0.456892 -0.868199 
-0.586988 1.17486 
2.28624 -0.208403 
-1.79921 -0.460296 
2.14591 -0.577729 
0.799912 1.81791 
-0.867784 -0.00228321 
-0.408227 0.495984 
0.281024 -1.25462 
-0.936774 -1.38163 
1.82875 0.405142 
-0.91657 0.458748 
-0.270562 0.775345 
0.836803 0.957109 
1.30348 -0.623517 
-1.08061 -1.26471 
2.24386 -1.11485 
-1.27244 1.76277 
-0.937561 0.516298 
1.03548 2.15899 
0.197391 -1.71029 
0.409503 -1.38421 
0.144795 0.382676 
-0.611823 -0.063464 
-1.50047 0.187633 
0.597893 1.59818 
0.739878 -0.292114 
-0.530217 -0.0590161 
0.788255 -0.0218289 
-1.29999 2.41342 
-1.28345 0.869998 
1.47681 2.4992 
1.21147 -0.682391 
0.160632 -1.1639 
1.00739 0.797751 
0.437114 0.475787 
-1.70702 -1.32754 
0.274723 1.66822 
2.03985 -1.1003 
-0.426672 -1.34072 
0.165089 0.355862 
-0.7279 0.397247 
-1.30085 -0.13583 
-0.470341 2.08783 
0.865 -1.26017 
-0.704233 0.178837 
-0.292277 1.14625 
-2.03705 0.231724 
-1.09624 -0.411021 
0.149154 1.29171 
1.49365 -0.77452 
-0.670599 -0.535879 
-1.51323 1.8683 
-0.958821 -0.302172 
1.22855 -2.01469 
0.022038 0.710139 
1.03628 1.17579 
-0.693861 -1.18334 
1.48503 1.21912 
-0.908 -0.408084 
1.2557 -1.00166 
-0.356366 -2.58144 
-0.755892 1.93345 
-0.609625 -1.14546 
0.560251 -0.574461 
-1.05919 0.506318 
1.14637 0.0556599 
0.165078 1.51032 
1.36396 1.43257 
-0.739568 -0.777727 
0.165858 0.686555 
0.163632 1.60148 
-0.552792 -0.849584 
0.25742 0.850585 
2.04204 1.17734 
-0.073165 -2.03955 
0.712041 -0.355586 
-0.866019 -0.618001 
0.45588 -0.170455 
-0.824531 2.40442 
1.3108 -0.582538 
-1.70996 -1.01222 
-0.0486621 -1.65514 
0.138658 -0.518232 
-0.0142425 -1.16624 
-0.297664 0.7547 
1.29271 0.829494 
-0.953071 -1.08043 
1.51931 0.106801 
-1.15425 -0.0265152 
-0.102505 -1.00006 
-0.700084 0.339077 
1.51895 -0.564375 
