-4.32 -1.26 0.000492105
-4.32 -1.08 0.000487561
-4.32 -0.9 0.000483902
-4.32 -0.72 0.000480734
-4.32 -0.54 0.00047801
-4.32 -0.36 0.000476143
-4.32 -0.18 0.000475533
-4.32 0 0.000474738
-4.32 0.18 0.000474963
-4.32 0.36 0.000475871
-4.32 0.54 0.000478295
-4.32 0.72 0.000480705
-4.32 0.9 0.00048375
-4.32 1.08 0.000487611
-4.32 1.26 0.000491994
-4.32 1.44 0.000497955
-4.32 1.62 0.000503581
-4.32 1.8 0.000510308
-4.32 1.98 0.000517687
-4.32 2.16 0.000525516
-4.32 2.34 0.000533853
-4.32 2.52 0.000542775
-4.32 2.7 0.000552284
-4.32 2.88 0.00056176
-4.32 3.06 0.000572346
-4.32 3.24 0.000583124
-4.32 3.42 0.000594422
-4.32 3.6 0.000605945
-4.32 3.78 0.000617745
-4.32 3.96 0.000629992
-4.32 4.14 0.000642807
-4.32 4.32 0.000655488
-4.14 -4.5 0.000656001
-4.14 -4.32 0.000642591
-4.14 -4.14 0.000629646
-4.14 -3.96 0.000616919
-4.14 -3.78 0.000603997
-4.14 -3.6 0.000592116
-4.14 -3.42 0.000579949
-4.14 -3.24 0.000568629
-4.14 -3.06 0.000557364
-4.14 -2.88 0.000547048
-4.14 -2.7 0.000536168
-4.14 -2.52 0.000526864
-4.14 -2.34 0.000517899
-4.14 -2.16 0.000509188
-4.14 -1.98 0.000501035
-4.14 -1.8 0.000493488
-4.14 -1.62 0.000486669
-4.14 -1.44 0.000480257
-4.14 -1.26 0.000474973
-4.14 -1.08 0.000470342
-4.14 -0.9 0.000466266
-4.14 -0.72 0.00046253
-4.14 -0.54 0.000460086
-4.14 -0.36 0.00045794
-4.14 -0.18 0.000457058
-4.14 0 0.000456825
-4.14 0.18 0.000457163
-4.14 0.36 0.000458173
-4.14 0.54 0.000460017
-4.14 0.72 0.000462856
-4.14 0.9 0.000465818
-4.14 1.08 0.000470001
-4.14 1.26 0.000474796
-4.14 1.44 0.000480392
-4.14 1.62 0.000486895
-4.14 1.8 0.00049316
-4.14 1.98 0.000500846
-4.14 2.16 0.00050887
-4.14 2.34 0.000517592
-4.14 2.52 0.000526833
-4.14 2.7 0.000536579
-4.14 2.88 0.000546904
-4.14 3.06 0.000557709
-4.14 3.24 0.000568524
-4.14 3.42 0.000580284
-4.14 3.6 0.000592088
-4.14 3.78 0.000603981
-4.14 3.96 0.000616805
-4.14 4.14 0.000629476
-4.14 4.32 0.00064257
-3.96 -4.5 0.00064375
-3.96 -4.32 0.000630032
-3.96 -4.14 0.00061661
-3.96 -3.96 0.000603756
-3.96 -3.78 0.000590601
-3.96 -3.6 0.000578051
-3.96 -3.42 0.000566095
-3.96 -3.24 0.000554317
-3.96 -3.06 0.000542923
-3.96 -2.88 0.000531685
-3.96 -2.7 0.000521159
-3.96 -2.52 0.000511056
-3.96 -2.34 0.000501585
-3.96 -2.16 0.000492754
-3.96 -1.98 0.000484415
-3.96 -1.8 0.000476643
-3.96 -1.62 0.000469645
-3.96 -1.44 0.000463079
-3.96 -1.26 0.000457729
-3.96 -1.08 0.000452659
-3.96 -0.9 0.00044888
-3.96 -0.72 0.000445048
-3.96 -0.54 0.000442288
-3.96 -0.36 0.000440637
-3.96 -0.18 0.000439362
-3.96 0 0.000438859
-3.96 0.18 0.000438802
-3.96 0.36 0.000440487
-3.96 0.54 0.000442244
-3.96 0.72 0.00044465
-3.96 0.9 0.000448058
-3.96 1.08 0.000452472
-3.96 1.26 0.000457845
-3.96 1.44 0.000463358
-3.96 1.62 0.000470036
-3.96 1.8 0.000476843
-3.96 1.98 0.000484684
-3.96 2.16 0.000492964
-3.96 2.34 0.000501261
-3.96 2.52 0.000511065
-3.96 2.7 0.000521696
-3.96 2.88 0.00053164
-3.96 3.06 0.000542604
-3.96 3.24 0.000553844
-3.96 3.42 0.000566145
-3.96 3.6 0.000578068
-3.96 3.78 0.000590702
-3.96 3.96 0.000603809
-3.96 4.14 0.000616859
-3.96 4.32 0.000630453
-3.78 -4.5 0.000631441
-3.78 -4.32 0.000617651
-3.78 -4.14 0.000603866
-3.78 -3.96 0.000590599
-3.78 -3.78 0.000577735
-3.78 -3.6 0.000564608
-3.78 -3.42 0.000551936
-3.78 -3.24 0.000539961
-3.78 -3.06 0.000528125
-3.78 -2.88 0.000517244
-3.78 -2.7 0.000505989
-3.78 -2.52 0.000496254
-3.78 -2.34 0.000485605
-3.78 -2.16 0.000477012
-3.78 -1.98 0.000468176
-3.78 -1.8 0.000460437
-3.78 -1.62 0.000453131
-3.78 -1.44 0.000446614
-3.78 -1.26 0.000440844
-3.78 -1.08 0.000435697
-3.78 -0.9 0.000431298
-3.78 -0.72 0.000427625
-3.78 -0.54 0.000424579
-3.78 -0.36 0.000422953
-3.78 -0.18 0.000421673
-3.78 0 0.0004211
-3.78 0.18 0.000421913
-3.78 0.36 0.000423079
-3.78 0.54 0.000424754
-3.78 0.72 0.00042763
-3.78 0.9 0.000430984
-3.78 1.08 0.000435589
-3.78 1.26 0.0004407
-3.78 1.44 0.000446289
-3.78 1.62 0.000452945
-3.78 1.8 0.000460045
-3.78 1.98 0.000468249
-3.78 2.16 0.000476735
-3.78 2.34 0.000485892
-3.78 2.52 0.000495564
-3.78 2.7 0.000505952
-3.78 2.88 0.000516866
-3.78 3.06 0.000528188
-3.78 3.24 0.000539839
-3.78 3.42 0.000551995
-3.78 3.6 0.000564917
-3.78 3.78 0.000577582
-3.78 3.96 0.000590685
-3.78 4.14 0.000604218
-3.78 4.32 0.000617853
-3.6 -4.5 0.00061998
-3.6 -4.32 0.000606093
-3.6 -4.14 0.000592052
-3.6 -3.96 0.000578186
-3.6 -3.78 0.000564541
-3.6 -3.6 0.000551471
-3.6 -3.42 0.000538844
-3.6 -3.24 0.000526096
-3.6 -3.06 0.000513955
-3.6 -2.88 0.000502486
-3.6 -2.7 0.000491557
-3.6 -2.52 0.000480731
-3.6 -2.34 0.000470548
-3.6 -2.16 0.000460984
-3.6 -1.98 0.000452347
-3.6 -1.8 0.000443927
-3.6 -1.62 0.000436651
-3.6 -1.44 0.000430049
-3.6 -1.26 0.000423828
-3.6 -1.08 0.00041896
-3.6 -0.9 0.000413853
-3.6 -0.72 0.000410637
-3.6 -0.54 0.000407626
-3.6 -0.36 0.000405618
-3.6 -0.18 0.000404355
-3.6 0 0.000404168
-3.6 0.18 0.000404131
-3.6 0.36 0.000405556
-3.6 0.54 0.000407686
-3.6 0.72 0.000410675
-3.6 0.9 0.000413988
-3.6 1.08 0.000418595
-3.6 1.26 0.000423987
-3.6 1.44 0.000430077
-3.6 1.62 0.000436455
-3.6 1.8 0.00044396
-3.6 1.98 0.000452125
-3.6 2.16 0.000460915
-3.6 2.34 0.000470282
-3.6 2.52 0.000480393
-3.6 2.7 0.000490895
-3.6 2.88 0.000502352
-3.6 3.06 0.000514093
-3.6 3.24 0.000526152
-3.6 3.42 0.000538527
-3.6 3.6 0.000551077
-3.6 3.78 0.000564443
-3.6 3.96 0.000578176
-3.6 4.14 0.000592035
-3.6 4.32 0.000606378
-3.42 -4.5 0.000608805
-3.42 -4.32 0.000594406
-3.42 -4.14 0.000580167
-3.42 -3.96 0.000566141
-3.42 -3.78 0.000552102
-3.42 -3.6 0.000538922
-3.42 -3.42 0.000525295
-3.42 -3.24 0.00051278
-3.42 -3.06 0.000499962
-3.42 -2.88 0.000488018
-3.42 -2.7 0.000477039
-3.42 -2.52 0.000465881
-3.42 -2.34 0.000455346
-3.42 -2.16 0.000445648
-3.42 -1.98 0.000436788
-3.42 -1.8 0.000428232
-3.42 -1.62 0.00042022
-3.42 -1.44 0.000413798
-3.42 -1.26 0.000407638
-3.42 -1.08 0.000402078
-3.42 -0.9 0.00039763
-3.42 -0.72 0.000393949
-3.42 -0.54 0.000391072
-3.42 -0.36 0.000388565
-3.42 -0.18 0.00038729
-3.42 0 0.000386917
-3.42 0.18 0.000387447
-3.42 0.36 0.000388642
-3.42 0.54 0.000390772
-3.42 0.72 0.000393808
-3.42 0.9 0.000397562
-3.42 1.08 0.000401977
-3.42 1.26 0.000407636
-3.42 1.44 0.000413761
-3.42 1.62 0.00042037
-3.42 1.8 0.000428288
-3.42 1.98 0.000436518
-3.42 2.16 0.000445663
-3.42 2.34 0.000455263
-3.42 2.52 0.000465617
-3.42 2.7 0.000476363
-3.42 2.88 0.000487912
-3.42 3.06 0.000500046
-3.42 3.24 0.000512568
-3.42 3.42 0.00052531
-3.42 3.6 0.000538283
-3.42 3.78 0.00055184
-3.42 3.96 0.000565889
-3.42 4.14 0.000580016
-3.42 4.32 0.000594572
-3.24 -4.5 0.000598298
-3.24 -4.32 0.00058316
-3.24 -4.14 0.000568472
-3.24 -3.96 0.000554112
-3.24 -3.78 0.000539909
-3.24 -3.6 0.000526038
-3.24 -3.42 0.000512538
-3.24 -3.24 0.000499572
-3.24 -3.06 0.000486471
-3.24 -2.88 0.000474143
-3.24 -2.7 0.000462605
-3.24 -2.52 0.0004513
-3.24 -2.34 0.000440877
-3.24 -2.16 0.000430735
-3.24 -1.98 0.000421308
-3.24 -1.8 0.000412849
-3.24 -1.62 0.000404835
-3.24 -1.44 0.000397557
-3.24 -1.26 0.000391476
-3.24 -1.08 0.000385988
-3.24 -0.9 0.000380929
-3.24 -0.72 0.000377076
-3.24 -0.54 0.00037443
-3.24 -0.36 0.000371996
-3.24 -0.18 0.000370933
-3.24 0 0.0003704
-3.24 0.18 0.000370881
-3.24 0.36 0.000372141
-3.24 0.54 0.0003742
-3.24 0.72 0.000377338
-3.24 0.9 0.000381052
-3.24 1.08 0.000385884
-3.24 1.26 0.000391374
-3.24 1.44 0.000397676
-3.24 1.62 0.000404941
-3.24 1.8 0.00041268
-3.24 1.98 0.000421484
-3.24 2.16 0.000430623
-3.24 2.34 0.000440722
-3.24 2.52 0.000451136
-3.24 2.7 0.000462587
-3.24 2.88 0.000474388
-3.24 3.06 0.000486222
-3.24 3.24 0.000499518
-3.24 3.42 0.000512384
-3.24 3.6 0.000525906
-3.24 3.78 0.00054007
-3.24 3.96 0.00055456
-3.24 4.14 0.000568894
-3.24 4.32 0.000583079
-3.06 -4.5 0.000587318
-3.06 -4.32 0.000572751
-3.06 -4.14 0.000557681
-3.06 -3.96 0.000542773
-3.06 -3.78 0.000528181
-3.06 -3.6 0.000514026
-3.06 -3.42 0.000500171
-3.06 -3.24 0.000486541
-3.06 -3.06 0.000473431
-3.06 -2.88 0.00046104
-3.06 -2.7 0.000448907
-3.06 -2.52 0.000437258
-3.06 -2.34 0.000426346
-3.06 -2.16 0.000416192
-3.06 -1.98 0.00040658
-3.06 -1.8 0.000397855
-3.06 -1.62 0.000389771
-3.06 -1.44 0.000382212
-3.06 -1.26 0.000375852
-3.06 -1.08 0.000369987
-3.06 -0.9 0.000365504
-3.06 -0.72 0.000361364
-3.06 -0.54 0.000358158
-3.06 -0.36 0.000355974
-3.06 -0.18 0.000354532
-3.06 0 0.00035436
-3.06 0.18 0.000354884
-3.06 0.36 0.000356134
-3.06 0.54 0.000358158
-3.06 0.72 0.000361523
-3.06 0.9 0.000365377
-3.06 1.08 0.00037018
-3.06 1.26 0.000375822
-3.06 1.44 0.000382385
-3.06 1.62 0.000389944
-3.06 1.8 0.000397465
-3.06 1.98 0.000406826
-3.06 2.16 0.000416464
-3.06 2.34 0.000426378
-3.06 2.52 0.000437358
-3.06 2.7 0.000449116
-3.06 2.88 0.000460788
-3.06 3.06 0.000473445
-3.06 3.24 0.000486632
-3.06 3.42 0.000499951
-3.06 3.6 0.000513766
-3.06 3.78 0.000528153
-3.06 3.96 0.000542718
-3.06 4.14 0.000557368
-3.06 4.32 0.000572488
-2.88 -4.5 0.000577677
-2.88 -4.32 0.000562388
-2.88 -4.14 0.000546731
-2.88 -3.96 0.000531552
-2.88 -3.78 0.000517071
-2.88 -3.6 0.00050238
-2.88 -3.42 0.000488352
-2.88 -3.24 0.000474233
-2.88 -3.06 0.000460969
-2.88 -2.88 0.000448097
-2.88 -2.7 0.000435235
-2.88 -2.52 0.000423769
-2.88 -2.34 0.00041251
-2.88 -2.16 0.00040229
-2.88 -1.98 0.000392277
-2.88 -1.8 0.000383344
-2.88 -1.62 0.000375109
-2.88 -1.44 0.000367266
-2.88 -1.26 0.000361142
-2.88 -1.08 0.000355224
-2.88 -0.9 0.000349926
-2.88 -0.72 0.000346215
-2.88 -0.54 0.000342843
-2.88 -0.36 0.000340359
-2.88 -0.18 0.000339112
-2.88 0 0.000338877
-2.88 0.18 0.000339113
-2.88 0.36 0.000340362
-2.88 0.54 0.000342479
-2.88 0.72 0.000346158
-2.88 0.9 0.000350134
-2.88 1.08 0.000354675
-2.88 1.26 0.000360928
-2.88 1.44 0.000367335
-2.88 1.62 0.000374897
-2.88 1.8 0.000383523
-2.88 1.98 0.000392707
-2.88 2.16 0.00040212
-2.88 2.34 0.000412316
-2.88 2.52 0.000423912
-2.88 2.7 0.000435404
-2.88 2.88 0.000447865
-2.88 3.06 0.000460739
-2.88 3.24 0.000473931
-2.88 3.42 0.000488737
-2.88 3.6 0.000502575
-2.88 3.78 0.000517075
-2.88 3.96 0.000531473
-2.88 4.14 0.000546653
-2.88 4.32 0.00056202
-2.7 -4.5 0.000567912
-2.7 -4.32 0.000552096
-2.7 -4.14 0.000536564
-2.7 -3.96 0.000521115
-2.7 -3.78 0.000506193
-2.7 -3.6 0.0004908
-2.7 -3.42 0.000476586
-2.7 -3.24 0.000462342
-2.7 -3.06 0.000448848
-2.7 -2.88 0.000435743
-2.7 -2.7 0.000422949
-2.7 -2.52 0.000410606
-2.7 -2.34 0.000399425
-2.7 -2.16 0.00038858
-2.7 -1.98 0.000378938
-2.7 -1.8 0.000369645
-2.7 -1.62 0.000360703
-2.7 -1.44 0.00035325
-2.7 -1.26 0.000346257
-2.7 -1.08 0.000340503
-2.7 -0.9 0.000335651
-2.7 -0.72 0.000331384
-2.7 -0.54 0.00032795
-2.7 -0.36 0.000325375
-2.7 -0.18 0.000324265
-2.7 0 0.000323738
-2.7 0.18 0.00032431
-2.7 0.36 0.000325537
-2.7 0.54 0.00032814
-2.7 0.72 0.000330857
-2.7 0.9 0.000335285
-2.7 1.08 0.000340323
-2.7 1.26 0.000346546
-2.7 1.44 0.000353017
-2.7 1.62 0.000360824
-2.7 1.8 0.000369475
-2.7 1.98 0.000378621
-2.7 2.16 0.000388787
-2.7 2.34 0.000399626
-2.7 2.52 0.000410707
-2.7 2.7 0.000423025
-2.7 2.88 0.000435498
-2.7 3.06 0.000448932
-2.7 3.24 0.000462487
-2.7 3.42 0.000476629
-2.7 3.6 0.000491287
-2.7 3.78 0.000505908
-2.7 3.96 0.000521159
-2.7 4.14 0.000536517
-2.7 4.32 0.000552213
-2.52 -4.5 0.000558661
-2.52 -4.32 0.000542473
-2.52 -4.14 0.00052688
-2.52 -3.96 0.000510917
-2.52 -3.78 0.000495999
-2.52 -3.6 0.000480822
-2.52 -3.42 0.000465507
-2.52 -3.24 0.000451406
-2.52 -3.06 0.000437881
-2.52 -2.88 0.00042373
-2.52 -2.7 0.000410877
-2.52 -2.52 0.000398752
-2.52 -2.34 0.000386755
-2.52 -2.16 0.000375526
-2.52 -1.98 0.000365401
-2.52 -1.8 0.000355922
-2.52 -1.62 0.000347398
-2.52 -1.44 0.000339704
-2.52 -1.26 0.000332525
-2.52 -1.08 0.000326694
-2.52 -0.9 0.000321215
-2.52 -0.72 0.000316623
-2.52 -0.54 0.000313587
-2.52 -0.36 0.000311331
-2.52 -0.18 0.000309726
-2.52 0 0.000309088
-2.52 0.18 0.000309739
-2.52 0.36 0.000311252
-2.52 0.54 0.0003136
-2.52 0.72 0.000317077
-2.52 0.9 0.000321383
-2.52 1.08 0.000326447
-2.52 1.26 0.000332631
-2.52 1.44 0.000339345
-2.52 1.62 0.000347222
-2.52 1.8 0.000356004
-2.52 1.98 0.000365429
-2.52 2.16 0.000375774
-2.52 2.34 0.000386684
-2.52 2.52 0.00039856
-2.52 2.7 0.000411078
-2.52 2.88 0.000423796
-2.52 3.06 0.000437399
-2.52 3.24 0.000451349
-2.52 3.42 0.000465729
-2.52 3.6 0.000480581
-2.52 3.78 0.000495837
-2.52 3.96 0.000511216
-2.52 4.14 0.000526947
-2.52 4.32 0.000542828
-2.34 -4.5 0.000550233
-2.34 -4.32 0.000533845
-2.34 -4.14 0.000517643
-2.34 -3.96 0.000501862
-2.34 -3.78 0.00048569
-2.34 -3.6 0.00047051
-2.34 -3.42 0.000455523
-2.34 -3.24 0.000440697
-2.34 -3.06 0.000426231
-2.34 -2.88 0.000412585
-2.34 -2.7 0.000399692
-2.34 -2.52 0.000386685
-2.34 -2.34 0.000374885
-2.34 -2.16 0.000363595
-2.34 -1.98 0.000353186
-2.34 -1.8 0.000343523
-2.34 -1.62 0.000334764
-2.34 -1.44 0.000326772
-2.34 -1.26 0.000319622
-2.34 -1.08 0.000313045
-2.34 -0.9 0.000307991
-2.34 -0.72 0.000303421
-2.34 -0.54 0.000299964
-2.34 -0.36 0.000297832
-2.34 -0.18 0.000295942
-2.34 0 0.000295641
-2.34 0.18 0.000296412
-2.34 0.36 0.00029791
-2.34 0.54 0.000299915
-2.34 0.72 0.000303933
-2.34 0.9 0.000307913
-2.34 1.08 0.000313572
-2.34 1.26 0.000319435
-2.34 1.44 0.000326802
-2.34 1.62 0.00033437
-2.34 1.8 0.000343409
-2.34 1.98 0.000353539
-2.34 2.16 0.000363398
-2.34 2.34 0.000374683
-2.34 2.52 0.000386977
-2.34 2.7 0.000399414
-2.34 2.88 0.000412686
-2.34 3.06 0.000426431
-2.34 3.24 0.000440909
-2.34 3.42 0.000454935
-2.34 3.6 0.000470563
-2.34 3.78 0.000485669
-2.34 3.96 0.000501501
-2.34 4.14 0.000517496
-2.34 4.32 0.000533948
-2.16 -4.5 0.000541976
-2.16 -4.32 0.000525078
-2.16 -4.14 0.000509042
-2.16 -3.96 0.000493025
-2.16 -3.78 0.00047711
-2.16 -3.6 0.000461096
-2.16 -3.42 0.00044604
-2.16 -3.24 0.000430729
-2.16 -3.06 0.000416172
-2.16 -2.88 0.000401969
-2.16 -2.7 0.000388448
-2.16 -2.52 0.000376284
-2.16 -2.34 0.000363955
-2.16 -2.16 0.000352253
-2.16 -1.98 0.000341371
-2.16 -1.8 0.000331511
-2.16 -1.62 0.000322435
-2.16 -1.44 0.000314307
-2.16 -1.26 0.000306984
-2.16 -1.08 0.000300887
-2.16 -0.9 0.000295608
-2.16 -0.72 0.000290766
-2.16 -0.54 0.000287398
-2.16 -0.36 0.00028499
-2.16 -0.18 0.000283605
-2.16 0 0.000283234
-2.16 0.18 0.000283474
-2.16 0.36 0.000285097
-2.16 0.54 0.000287162
-2.16 0.72 0.000291155
-2.16 0.9 0.000295583
-2.16 1.08 0.000300726
-2.16 1.26 0.000307228
-2.16 1.44 0.000314314
-2.16 1.62 0.000322811
-2.16 1.8 0.000331476
-2.16 1.98 0.000341314
-2.16 2.16 0.000352103
-2.16 2.34 0.000363787
-2.16 2.52 0.000375945
-2.16 2.7 0.000388755
-2.16 2.88 0.000402037
-2.16 3.06 0.000416242
-2.16 3.24 0.000431144
-2.16 3.42 0.00044531
-2.16 3.6 0.00046113
-2.16 3.78 0.000476407
-2.16 3.96 0.000492659
-2.16 4.14 0.000508643
-2.16 4.32 0.000525432
-1.98 -4.5 0.000534384
-1.98 -4.32 0.000517645
-1.98 -4.14 0.000500909
-1.98 -3.96 0.0004843
-1.98 -3.78 0.000468178
-1.98 -3.6 0.000452074
-1.98 -3.42 0.000437025
-1.98 -3.24 0.000421298
-1.98 -3.06 0.000406422
-1.98 -2.88 0.000392551
-1.98 -2.7 0.000378271
-1.98 -2.52 0.000365462
-1.98 -2.34 0.0003529
-1.98 -2.16 0.000341637
-1.98 -1.98 0.000330557
-1.98 -1.8 0.000320439
-1.98 -1.62 0.000311235
-1.98 -1.44 0.000303014
-1.98 -1.26 0.000295487
-1.98 -1.08 0.0002894
-1.98 -0.9 0.000283729
-1.98 -0.72 0.000279313
-1.98 -0.54 0.000275641
-1.98 -0.36 0.000273158
-1.98 -0.18 0.00027148
-1.98 0 0.000271286
-1.98 0.18 0.000271626
-1.98 0.36 0.000273152
-1.98 0.54 0.00027585
-1.98 0.72 0.00027923
-1.98 0.9 0.000283794
-1.98 1.08 0.000288997
-1.98 1.26 0.000295567
-1.98 1.44 0.000303076
-1.98 1.62 0.00031143
-1.98 1.8 0.000320575
-1.98 1.98 0.000330186
-1.98 2.16 0.000341672
-1.98 2.34 0.000352762
-1.98 2.52 0.000365636
-1.98 2.7 0.000378106
-1.98 2.88 0.000392271
-1.98 3.06 0.000406516
-1.98 3.24 0.000421473
-1.98 3.42 0.000436622
-1.98 3.6 0.000452362
-1.98 3.78 0.000468024
-1.98 3.96 0.00048436
-1.98 4.14 0.000500604
-1.98 4.32 0.000517345
-1.8 -4.5 0.000527485
-1.8 -4.32 0.000510062
-1.8 -4.14 0.000493223
-1.8 -3.96 0.000477162
-1.8 -3.78 0.000460497
-1.8 -3.6 0.000444034
-1.8 -3.42 0.000428508
-1.8 -3.24 0.000412539
-1.8 -3.06 0.000397648
-1.8 -2.88 0.000383351
-1.8 -2.7 0.000369353
-1.8 -2.52 0.000356226
-1.8 -2.34 0.000343489
-1.8 -2.16 0.00033197
-1.8 -1.98 0.000320481
-1.8 -1.8 0.000310313
-1.8 -1.62 0.000300939
-1.8 -1.44 0.000292708
-1.8 -1.26 0.000285004
-1.8 -1.08 0.000278227
-1.8 -0.9 0.000272803
-1.8 -0.72 0.000268349
-1.8 -0.54 0.000264983
-1.8 -0.36 0.000262367
-1.8 -0.18 0.000260514
-1.8 0 0.000259821
-1.8 0.18 0.000260687
-1.8 0.36 0.000262195
-1.8 0.54 0.000264834
-1.8 0.72 0.000268673
-1.8 0.9 0.000272841
-1.8 1.08 0.000278748
-1.8 1.26 0.000284989
-1.8 1.44 0.000292711
-1.8 1.62 0.000300933
-1.8 1.8 0.000310272
-1.8 1.98 0.000320663
-1.8 2.16 0.000331501
-1.8 2.34 0.000343121
-1.8 2.52 0.000356096
-1.8 2.7 0.000369211
-1.8 2.88 0.000383448
-1.8 3.06 0.000397827
-1.8 3.24 0.000412999
-1.8 3.42 0.000428001
-1.8 3.6 0.000444008
-1.8 3.78 0.000460096
-1.8 3.96 0.000476738
-1.8 4.14 0.000493533
-1.8 4.32 0.000510746
-1.62 -4.5 0.00052084
-1.62 -4.32 0.000503492
-1.62 -4.14 0.000486608
-1.62 -3.96 0.000469588
-1.62 -3.78 0.000452966
-1.62 -3.6 0.000436744
-1.62 -3.42 0.000420613
-1.62 -3.24 0.000404829
-1.62 -3.06 0.000389614
-1.62 -2.88 0.000374693
-1.62 -2.7 0.000360858
-1.62 -2.52 0.000347302
-1.62 -2.34 0.000334505
-1.62 -2.16 0.000322687
-1.62 -1.98 0.000311169
-1.62 -1.8 0.00030077
-1.62 -1.62 0.000291684
-1.62 -1.44 0.000282783
-1.62 -1.26 0.000275207
-1.62 -1.08 0.000268834
-1.62 -0.9 0.000262922
-1.62 -0.72 0.000258183
-1.62 -0.54 0.000254411
-1.62 -0.36 0.000252137
-1.62 -0.18 0.000250364
-1.62 0 0.000249967
-1.62 0.18 0.000250512
-1.62 0.36 0.000252009
-1.62 0.54 0.000254581
-1.62 0.72 0.000258254
-1.62 0.9 0.000263028
-1.62 1.08 0.000268552
-1.62 1.26 0.00027503
-1.62 1.44 0.000282981
-1.62 1.62 0.000291514
-1.62 1.8 0.000300851
-1.62 1.98 0.000311492
-1.62 2.16 0.000322874
-1.62 2.34 0.000334925
-1.62 2.52 0.000347518
-1.62 2.7 0.000360634
-1.62 2.88 0.0003749
-1.62 3.06 0.000389753
-1.62 3.24 0.000404773
-1.62 3.42 0.000420485
-1.62 3.6 0.000436747
-1.62 3.78 0.000453249
-1.62 3.96 0.000469768
-1.62 4.14 0.000486906
-1.62 4.32 0.000503798
-1.44 -4.5 0.000514818
-1.44 -4.32 0.000497688
-1.44 -4.14 0.000480599
-1.44 -3.96 0.000463353
-1.44 -3.78 0.00044685
-1.44 -3.6 0.000429583
-1.44 -3.42 0.000413647
-1.44 -3.24 0.000398038
-1.44 -3.06 0.000382334
-1.44 -2.88 0.000367564
-1.44 -2.7 0.000353289
-1.44 -2.52 0.00033956
-1.44 -2.34 0.000326576
-1.44 -2.16 0.000314332
-1.44 -1.98 0.000302825
-1.44 -1.8 0.000292295
-1.44 -1.62 0.000282811
-1.44 -1.44 0.000274441
-1.44 -1.26 0.000266396
-1.44 -1.08 0.000259866
-1.44 -0.9 0.000254075
-1.44 -0.72 0.000249249
-1.44 -0.54 0.000245586
-1.44 -0.36 0.000242936
-1.44 -0.18 0.00024151
-1.44 0 0.000240828
-1.44 0.18 0.00024142
-1.44 0.36 0.000242884
-1.44 0.54 0.000245817
-1.44 0.72 0.00024933
-1.44 0.9 0.000254051
-1.44 1.08 0.000259878
-1.44 1.26 0.000266585
-1.44 1.44 0.000274286
-1.44 1.62 0.000282873
-1.44 1.8 0.000292749
-1.44 1.98 0.000303108
-1.44 2.16 0.000314555
-1.44 2.34 0.000326565
-1.44 2.52 0.000339463
-1.44 2.7 0.000353173
-1.44 2.88 0.000367384
-1.44 3.06 0.000382367
-1.44 3.24 0.000397925
-1.44 3.42 0.00041386
-1.44 3.6 0.00043014
-1.44 3.78 0.000446424
-1.44 3.96 0.000463428
-1.44 4.14 0.000480475
-1.44 4.32 0.000497388
-1.26 -4.5 0.000510052
-1.26 -4.32 0.000492515
-1.26 -4.14 0.000475131
-1.26 -3.96 0.000458026
