0.98 0.39 2.99594 8.98637
0.98 0.4 2.99567 8.98445
0.98 0.41 2.99543 8.98292
0.98 0.42 2.99526 8.98197
0.98 0.43 2.99503 8.98085
0.98 0.44 2.99503 8.98122
0.98 0.45 2.99525 8.9831
0.98 0.46 2.99544 8.98492
0.98 0.47 2.99568 8.98713
0.98 0.48 2.99595 8.9897
0.98 0.49 2.99626 8.9926
0.99 0.3 3.00237 9.03641
0.99 0.31 3.00118 9.02699
0.99 0.32 3.00043 9.02035
0.99 0.33 2.99981 9.01482
0.99 0.34 2.99962 9.01195
0.99 0.35 2.9989 9.00647
0.99 0.36 2.99832 9.00202
0.99 0.37 2.99778 8.99809
0.99 0.38 2.99724 8.99441
0.99 0.39 2.9969 8.99211
0.99 0.4 2.99663 8.99039
0.99 0.41 2.99635 8.98874
0.99 0.42 2.99632 8.98882
0.99 0.43 2.99632 8.98918
0.99 0.44 2.99646 8.99055
0.99 0.45 2.99679 8.99318
0.99 0.46 2.99706 8.99564
0.99 0.47 2.99737 8.99842
0.99 0.48 2.99771 9.00155
0.99 0.49 2.99809 9.005
1 0.3 3.00176 9.03166
1 0.31 3.00159 9.0282
1 0.32 3.00137 9.02486
1 0.33 3.00077 9.01959
1 0.34 3.00004 9.01394
1 0.35 2.99962 9.01041
1 0.36 2.99911 9.00657
1 0.37 2.99859 9.00302
1 0.38 2.99829 9.00086
1 0.39 2.99801 8.99907
1 0.4 2.99751 8.99613
1 0.41 2.99749 8.99624
1 0.42 2.99765 8.99758
1 0.43 2.99781 8.99906
1 0.44 2.99801 9.00095
1 0.45 2.99844 9.00434
1 0.46 2.99877 9.00727
1 0.47 2.99914 9.01056
1 0.48 2.99956 9.01427
1 0.49 2.99997 9.01807
1.01 0.3 3.00239 9.03435
1.01 0.31 3.00242 9.03222
1.01 0.32 3.00181 9.02681
1.01 0.33 3.00111 9.02127
1.01 0.34 3.00098 9.01934
1.01 0.35 3.00039 9.01502
1.01 0.36 2.99995 9.01184
1.01 0.37 2.99961 9.00945
1.01 0.38 2.99935 9.00775
1.01 0.39 2.99884 9.00475
1.01 0.4 2.99879 9.00468
1.01 0.41 2.99876 9.00484
1.01 0.42 2.9992 9.00801
1.01 0.43 2.99943 9.01006
1.01 0.44 2.99958 9.0118
1.01 0.45 3.00009 9.01584
1.01 0.46 3.00047 9.01919
1.01 0.47 3.00089 9.02291
1.01 0.48 3.00131 9.02678
1.01 0.49 3.00181 9.03125
1.02 0.3 3.00402 9.04312
1.02 0.31 3.00331 9.03707
1.02 0.32 3.00257 9.03119
1.02 0.33 3.00214 9.02733
1.02 0.34 3.00161 9.02329
1.02 0.35 3.00116 9.02004
1.02 0.36 3.00085 9.01779
1.02 0.37 3.00024 9.01399
1.02 0.38 3.00029 9.01426
1.02 0.39 3.00026 9.01428
1.02 0.4 2.99991 9.0126
1.02 0.41 3.00013 9.01441
1.02 0.42 3.00059 9.01781
1.02 0.43 3.00125 9.02259
1.02 0.44 3.00158 9.02554
1.02 0.45 3.00192 9.02875
1.02 0.46 3.00234 9.03249
1.02 0.47 3.00265 9.03569
1.02 0.48 3.00313 9.04002
1.02 0.49 3.00353 9.044
1.03 0.3 3.00476 9.04726
1.03 0.31 3.00412 9.04185
1.03 0.32 3.00372 9.03815
1.03 0.33 3.00317 9.03384
1.03 0.34 3.00276 9.03075
1.03 0.35 3.00194 9.02552
1.03 0.36 3.00166 9.02358
1.03 0.37 3.0016 9.02318
1.03 0.38 3.00163 9.02356
1.03 0.39 3.0016 9.02374
1.03 0.4 3.00177 9.02524
1.03 0.41 3.00206 9.0277
1.03 0.42 3.00222 9.02949
1.03 0.43 3.00249 9.03204
1.03 0.44 3.00367 9.04021
1.03 0.45 3.00417 9.04446
1.03 0.46 3.00443 9.04738
1.03 0.47 3.00496 9.05208
1.03 0.48 3.00553 9.05709
1.03 0.49 3.00607 9.06204
1.04 0.3 3.0057 9.05289
1.04 0.31 3.00537 9.04949
1.04 0.32 3.0049 9.04568
1.04 0.33 3.00456 9.04295
1.04 0.34 3.0037 9.03737
1.04 0.35 3.0037 9.03708
1.04 0.36 3.00364 9.03663
1.04 0.37 3.00311 9.03361
1.04 0.38 3.00321 9.03461
1.04 0.39 3.0034 9.03621
1.04 0.4 3.00381 9.03937
1.04 0.41 3.00413 9.0421
1.04 0.42 3.00443 9.0449
1.04 0.43 3.00439 9.04578
1.04 0.44 3.00543 9.05326
1.04 0.45 3.00619 9.05919
1.04 0.46 3.0067 9.06375
1.04 0.47 3.00779 9.07186
1.04 0.48 3.00846 9.07756
1.04 0.49 3.00906 9.083
1.05 0.3 3.00717 9.06211
1.05 0.31 3.00668 9.05794
1.05 0.32 3.00567 9.05121
1.05 0.33 3.00575 9.05113
1.05 0.34 3.00563 9.05009
1.05 0.35 3.00559 9.04977
1.05 0.36 3.00535 9.04843
1.05 0.37 3.00517 9.04773
1.05 0.38 3.00556 9.05051
1.05 0.39 3.00576 9.05243
1.05 0.4 3.00582 9.05356
1.05 0.41 3.00615 9.05658
1.05 0.42 3.00637 9.05903
1.05 0.43 3.00681 9.06297
1.05 0.44 3.00752 9.06864
1.05 0.45 3.00866 9.0769
1.05 0.46 3.00931 9.08248
1.05 0.47 3.00995 9.08806
1.05 0.48 3.01077 9.09477
1.05 0.49 3.01248 9.10696
1.06 0.3 3.0089 9.07308
1.06 0.31 3.00773 9.06536
1.06 0.32 3.00763 9.0641
1.06 0.33 3.00752 9.06309
1.06 0.34 3.0075 9.06282
1.06 0.35 3.00751 9.06294
1.06 0.36 3.00768 9.06424
1.06 0.37 3.00791 9.06613
1.06 0.38 3.00748 9.0642
1.06 0.39 3.00779 9.0669
1.06 0.4 3.00815 9.07008
1.06 0.41 3.00843 9.07293
1.06 0.42 3.00884 9.07663
1.06 0.43 3.00936 9.08118
1.06 0.44 3.01047 9.0894
1.06 0.45 3.0116 9.09783
1.06 0.46 3.01268 9.10594
1.06 0.47 3.01371 9.11411
1.06 0.48 3.01441 9.12028
1.06 0.49 3.01471 9.12417
1.07 0.3 3.01038 9.0832
1.07 0.31 3.01009 9.08072
1.07 0.32 3.01001 9.07976
1.07 0.33 3.00959 9.07712
1.07 0.34 3.00966 9.07754
1.07 0.35 3.00957 9.07733
1.07 0.36 3.00984 9.07938
1.07 0.37 3.01015 9.08187
1.07 0.38 3.01053 9.08493
1.07 0.39 3.0104 9.08523
1.07 0.4 3.01076 9.08856
1.07 0.41 3.0116 9.09489
1.07 0.42 3.01224 9.10013
1.07 0.43 3.01322 9.10744
1.07 0.44 3.01394 9.11353
1.07 0.45 3.01532 9.12365
1.07 0.46 3.01676 9.13417
1.07 0.47 3.01712 9.13835
1.07 0.48 3.01802 9.14586
1.07 0.49 3.0188 9.15278
